VIN,Vehicle SKU,SKU Description,Veh Production Date,Vehicle Dispatch Date,Sold to Dealer ID,DEALERNAME,CITY,DISTRICT,STATE1,CIRCLE,Latest battery replace Date,Latest Battery ,Flag,Replaced Count,Replaced Batteries,BIN CC,BIN Capacity,BIN BMS Supplier,BIN BMS Mfgr,BIN Cell part no,BIN Battery Config,BIN Pack Supplier,BINARY Data,BIN Mfg Date,BIN Assly Line,BIN Rev,Latest BIN Rev,Org BIN Age when Replaced,JC Date Org BIN Replaced,KMS Org BIN Replaced,JC Date Latest BIN Replaced,KMS L BIN Fitted,Charge Cycles Org BIN,Corrected BAL BIN,Mfg BIN (Chassis Master),Combine Barcode,EOL Date (Exit time),Cell supplier,Org,Corrected
MD2B35308RCE50092,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,20-08-2024,13282,SARATHY BIKES PVT LTD(13282),Kollam,Kollam,Kerala,South,Org batt,0006052310110258,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,01-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310110258,35EVA28CCEV1Z21C2COM010824130803,01-08-2024,EVA,16,13
MD2B35307RCE48883,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,12-09-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,354,22-07-2025,20770,22-07-2025,20770,415,6.05231E+12,6.05231E+12,#N/A,#N/A,#N/A,13,13
MD2B3530XRCE48635,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,05-09-2024,13199,ARUN AUTOMOBILES(13199),Nagpur,0,Maharashtra,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z21C2COM020824101243,02-08-2024,EVA,13,13
MD2B35304RCE48646,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z20C2COM020824213952,03-08-2024,EVA,13,13
MD2B35301RCE48507,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,09-09-2024,12761C,BIJJARGI BIKES (12761C),Bagalkot,Bagalkot,Karnataka,South,Org batt,0006052310310209,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310209,35EVA28CCEV1Z20C2COM030824135901,03-08-2024,EVA,16,13
MD2B35308RCE48522,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,21-08-2024,13726,KVR Vehicles(13726),Ernakulam,Ernakulam,Kerala,South,Org batt,0006052310310217,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310217,35EVA28CCEV1Z20C2COM030824140151,03-08-2024,EVA,16,13
MD2B35305RCE50065,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,20-08-2024,13282,SARATHY BIKES PVT LTD(13282),Kollam,Kollam,Kerala,South,Org batt,0006052310310223,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310223,35EVA28CCEV1Z20C2COM030824142251,03-08-2024,EVA,16,13
MD2B35301RCE50063,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,06-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,6.05231E+12,Refurb-No Repl BIN,2,0065318911281000|6052310310227,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,138,19-12-2024,6143,19-12-2024,6143,123,6.05231E+12,0006052310310227,35EVA28CCEV1Z21C2COM030824135701,03-08-2024,EVA,16,13
MD2B35303RCE50081,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,13652,Sayar Motors(13652),Thiruvannamalai,Tiruvannamalai,Tamil Nadu,South,Org batt,0006052310310228,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310228,35EVA28CCEV1Z21C2COM030824135441,03-08-2024,EVA,16,13
MD2B35308RCE50061,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,31-08-2024,13721,Sri Meenakshi Bikes (13721),Karaikudi,Karur,Tamil Nadu,South,Org batt,0006052310310234,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310234,#N/A,#N/A,#N/A,16,13
MD2B35307RCE50066,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,06-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,0006052310310235,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310235,35EVA28CCEV1Z21C2COM030824131851,03-08-2024,EVA,16,13
MD2B35303RCE50047,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,09-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,280,10-05-2025,6000,10-05-2025,6000,120,6.05231E+12,0006052310310308,35EVA24CCEV1Z21C2COM030824194517,03-08-2024,EVA,16,13
MD2B35301RCE48541,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,22-08-2024,13684,KVR Vehicles (13684),Kannur,Kannur,Kerala,South,Org batt,0006052310310314,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310314,35EVA24CCEV1Z20C2COM030824204031,03-08-2024,EVA,16,13
MD2B35300RCE50037,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,25-08-2024,10173C,KHIVRAJ MOTORS(10173C),BENGALURU,Bangalore,Karnataka,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA24CCEV1Z20C2COM030824203749,03-08-2024,EVA,13,13
MD2B35308RCE49007,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,29-08-2024,10173C,KHIVRAJ MOTORS(10173C),BENGALURU,Bangalore,Karnataka,South,Org batt,0006052310410066,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410066,35EVA21ECEV0Z21C2COM030824172303,04-08-2024,EVA,16,13
MD2B35306RCE48213,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,12-08-2024,13464,KVR AUTOMOBILES PVT LTD(13464),Perinthalmanna,Malapuram,Kerala,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,#N/A,#N/A,#N/A,13,13
MD2B3530XRCE48201,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,13-08-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310410121,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410121,35EVA21ECEV0Z21C2COM040824035939,04-08-2024,EVA,16,13
MD2B35309RCE48223,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,29-08-2024,13200,PATNI AUTOMOBILES(13200),Nagpur,0,Maharashtra,West,Org batt,0006052310410127,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410127,35EVA21ECEV0Z21C2COM040824071653,04-08-2024,EVA,16,13
MD2B35305RCE48218,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,23-08-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310410128,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410128,35EVA21ECEV0Z21C2COM040824071528,04-08-2024,EVA,16,13
MD2B35302RCE49021,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13622,J.C.Motoplex(13622),Pune,Pune,Maharashtra,West,Org batt,0006052310410140,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410140,35EVA21ECEV0Z21C2COM040824082735,04-08-2024,EVA,16,13
MD2B35302RCE50069,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,10492C,MAHI MOTORS(10492C),Mancherial,Adilabad,Telangana,South,Org batt,0006052310410156,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410156,35EVA21ECEV0Z21C2COM040824084645,04-08-2024,EVA,16,13
MD2B35307RCE49015,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,12692C,VIJAYAGANAPATHI AUTOMOTIVES(12692C),Nizamabad,Nizamabad,Telangana,South,Org batt,0006052310410170,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410170,#N/A,#N/A,#N/A,16,13
MD2B35308RCE49010,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,09-08-2024,13706,D.N.V. Agency (13706),Dharmapuri,0,Tamil Nadu,South,18-06-2025,00060523141100DF,Refurbished,1,00060523141100DF,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV0Z20C2COM040824093609,04-08-2024,EVA,13,13
MD2B35305RCE49014,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,04-09-2024,13231,KVR MOTORS(13231),KOZHIKODE,Dharwar,Kerala,South,Org batt,0006052310410192,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410192,35EVA21ECEV0Z21C2COM040824084312,04-08-2024,EVA,16,13
MD2B35300RCE48286,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,29-08-2024,13200,PATNI AUTOMOBILES(13200),Nagpur,0,Maharashtra,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV0Z21C2COM040824085952,04-08-2024,EVA,13,13
MD2B35309RCE50070,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,23-08-2024,14018C,VAIBAV BAJAJ(14018C),Salem,Salem,Tamil Nadu,South,Org batt,0006052310410209,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410209,#N/A,#N/A,#N/A,16,13
MD2B35306RCE50074,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,13652,Sayar Motors(13652),Thiruvannamalai,Tiruvannamalai,Tamil Nadu,South,Org batt,0006052310410226,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410226,35EVA21ECEV0Z21C2COM040824130958,04-08-2024,EVA,16,13
MD2B35301RCE50077,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,09-09-2024,12761C,BIJJARGI BIKES (12761C),Bagalkot,Bagalkot,Karnataka,South,Org batt,0006052310410237,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410237,35EVA21ECEV0Z21C2COM040824131210,04-08-2024,EVA,16,13
MD2B35304RCE50073,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,13548,JAGASHREE BAJAJ (13548),Belagavi,Belgaum,Karnataka,South,Org batt,0006052310410238,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410238,35EVA21ECEV0Z21C2COM040824124502,04-08-2024,EVA,16,13
MD2B35306RCE49023,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,10-08-2024,13503,PIONEER MOTORS (13503),Trivandrum,Trivandrum,Kerala,South,Org batt,0006052310410242,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410242,#N/A,#N/A,#N/A,16,13
MD2B35301RCE49091,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,13-08-2024,13710,Grand Motors (13710),Thrissur,Kollam,Kerala,South,Org batt,0006052310410310,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410310,35EVA16ECEV0Z14C2COM040824214601,04-08-2024,EVA,16,13
MD2B35303RCE49318,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,22-08-2024,13455,SRI RAM ENTERPRISES(13455),Chittor,Chittoor,Andhra Pradesh,South,Org batt,0006052310410311,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410311,35EVA16ECEV0Z15C2COM040824203343,04-08-2024,EVA,16,13
MD2B35308RCE49315,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,0006052310510003,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510003,35EVA16ECEV0Z15C2COM040824215128,05-08-2024,EVA,16,13
MD2B35309RCE49307,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,03-05-2025,000005232871005C,Refurbished,1,000005232871005C,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,253,15-04-2025,5107,15-04-2025,5107,102,6.05231E+12,0006052310510004,35EVA16ECEV0Z14C2COM040824184442,05-08-2024,EVA,16,13
MD2B35302RCE49326,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,0006052310510007,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510007,35EVA27ECEV0Z9C2COM040824203506,05-08-2024,EVA,16,13
MD2B35309RCE49310,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,27-08-2024,13232,CRYSTAL TRADELINKS(13232),MAPUSA,North Goa,Goa,South,Org batt,0006052310510012,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510012,35EVA16ECEV0Z15C2COM040824223218,05-08-2024,EVA,16,13
MD2B35306RCE49314,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,30-08-2024,13503,PIONEER MOTORS (13503),Trivandrum,Trivandrum,Kerala,South,Org batt,0006052310510020,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510020,35EVA16ECEV0Z14C2COM040824223919,05-08-2024,EVA,16,13
MD2B35302RCE49312,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310510023,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510023,#N/A,#N/A,#N/A,16,13
MD2B35305RCE49305,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,0006052310510027,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510027,35EVA16ECEV0Z15C2COM050824072619,05-08-2024,EVA,16,13
MD2B35300RCE49325,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,01-08-2025,000005232F0100B2,Refurbished,1,000005232F0100B2,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,348,19-07-2025,10200,19-07-2025,10200,204,6.05231E+12,0006052310510028,#N/A,#N/A,#N/A,16,13
MD2B35303RCE49304,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310510031,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510031,35EVA21ECEV0Z20C2COM040824224347,05-08-2024,EVA,16,13
MD2B35304RCE49313,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,31-08-2024,13721,Sri Meenakshi Bikes (13721),Karaikudi,Karur,Tamil Nadu,South,Org batt,0006052310510032,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510032,#N/A,#N/A,#N/A,16,13
MD2B35305RCE49093,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,26-08-2024,13078,M/s Khivraj Motors(13078),BENGALURU,NULL,Karnataka,South,Org batt,0006052310510033,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510033,#N/A,#N/A,#N/A,16,13
MD2B35302RCE49309,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,21-08-2024,12749C,GOUNDER AUTO CENTRE (12749C),Tiruchengode,Namakkal,Tamil Nadu,South,Org batt,0006052310510035,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510035,#N/A,#N/A,#N/A,16,13
MD2B35304RCE49327,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,0006052310510043,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510043,35EVA27ECEV0Z21C2COM040824224600,05-08-2024,EVA,16,13
MD2B35300RCE49048,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,29-08-2024,10173C,KHIVRAJ MOTORS(10173C),BENGALURU,Bangalore,Karnataka,South,Org batt,0006052310510056,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510056,35EVA27ECEV0Z21C2COM050824090903,05-08-2024,EVA,16,13
MD2B35305RCE50082,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,04-09-2024,13090,AMBA AUTO SALES & SERVICES PVT LTD(13090),BENGALURU,NULL,Karnataka,South,Org batt,0006052310510071,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510071,35EVA21ECEV0Z21C2COM040824091721,05-08-2024,EVA,16,13
MD2B35306RCE49037,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,09-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310510075,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510075,35EVA27ECEV0Z21C2COM050824094141,05-08-2024,EVA,16,13
MD2B35301RCE50080,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13322,ATHEN AUTOMOBILES(13322),Nagercoil,Kanyakumari,Tamil Nadu,South,23-05-2025,0000065329513609,Refurbished,2,0000065329513609|6052310510078,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,292,24-05-2025,8835,24-05-2025,8835,177,6.05231E+12,0006052310510078,35EVA27ECEV0Z21C2COM050824093634,05-08-2024,EVA,16,13
MD2B35301RCE49110,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310510079,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510079,#N/A,#N/A,#N/A,16,13
MD2B35303RCE49044,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310510081,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510081,35EVA27ECEV0Z21C2COM050824092831,05-08-2024,EVA,16,13
MD2B35309RCE49078,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,10-08-2025,000605232F31806D,Refurbished,2,000605232F31806D|6052310510084,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,330,01-07-2025,11544,01-07-2025,11544,231,6.05231E+12,0006052310510084,35EVA27ECEV0Z21C2COM050824075316,05-08-2024,EVA,16,13
MD2B35300RCE49115,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,18-07-2025,0006052325B10193,Refurbished,2,0006052325B10193|6052310510086,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,220,13-03-2025,8601,11-04-2025,9888,172,6.05231E+12,6.05231E+12,#N/A,#N/A,#N/A,13,13
MD2B35304RCE49053,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,13610,Pandurang Automotives (13610),Pandharpur,Solapur,Maharashtra,West,Org batt,0006052310510089,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510089,35EVA27ECEV0Z21C2COM050824104117,05-08-2024,EVA,16,13
MD2B35306RCE48602,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,12-08-2024,13282,SARATHY BIKES PVT LTD(13282),Kollam,Kollam,Kerala,South,Org batt,0006052310510094,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510094,#N/A,#N/A,#N/A,16,13
MD2B35301RCE49043,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13322,ATHEN AUTOMOBILES(13322),Nagercoil,Kanyakumari,Tamil Nadu,South,Org batt,0006052310510096,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510096,35EVA27ECEV0Z21C2COM050824103201,05-08-2024,EVA,16,13
MD2B35304RCE49036,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,25-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310510097,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510097,35EVA27ECEV0Z21C2COM050824093201,05-08-2024,EVA,16,13
MD2B35307RCE49113,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,12-09-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510099,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510099,#N/A,#N/A,#N/A,16,13
MD2B35304RCE48498,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,03-09-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310510106,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510106,35EVA27ECEV0Z21C2COM050824130139,05-08-2024,EVA,16,13
MD2B35308RCE49332,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,29-08-2024,10173C,KHIVRAJ MOTORS(10173C),BENGALURU,Bangalore,Karnataka,South,01-08-2025,00000653273123C9,Refurbished,2,00000653273123C9|00000653273123C9|6052310510107,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,240,02-04-2025,5845,01-08-2025,13020,117,6.05231E+12,0006052310510107,#N/A,#N/A,#N/A,16,13
